USAF,WBAN,Station_Name,CTRY,ST,Call,LAT,LON,ELEV,BEGIN,END
156000,99999,MOURGASH,BU,+42.833,+023.667,1692.0,19730305.0,20250308.0,,
156010,99999,KUSTENDIL,BU,+42.267,+022.767,527.0,19660503.0,19971231.0,,
156050,99999,DRAGOMAN,BU,+42.933,+022.933,716.0,19730305.0,19971231.0,,
156090,99999,SOFIA/VRAZHDEBNA,BU,+42.700,+023.417,531.0,19730101.0,19750514.0,,
156091,99999,SOFIA,(OBSERVATORY),BU,+42.817,23.383,595.0,19750515.0,1990-02-08,
156110,99999,BOGUS,BULGARIAN,BU,19730305,20031111.0,,,,
156130,99999,CHERNI,VRAH,(TOP/SOMMET),BU,42.583,23.267,2292.0,1953-08-04,1997-12-31
156140,99999,SOFIA,BU,LBSF,+42.695,23.406,531.0,19310901.0,2025-03-10,
156150,99999,MUSSALA,(TOP/SOMMET),BU,+42.183,23.583,2927.0,19350102.0,2025-03-10,
156180,99999,BOGUS,BULGARIAN,BU,19730305,20020507.0,,,,
156190,99999,BOGUS,BULGARIAN,BU,19730305,20030225.0,,,,
156220,99999,IHTIMAN,BU,+42.433,+023.817,637.0,19530305.0,20030501.0,,
156250,99999,PLOVDIV,BU,LBPD,+42.068,24.851,182.0,19390102.0,2025-03-10,
156260,99999,PLOVDIV,BU,+42.067,+024.850,156.0,20040831.0,20180716.0,,
156270,99999,BOTEV,VRAH,(TOP/SOMMET),BU,42.667,24.833,2389.0,1957-07-01,1997-12-31
156280,99999,IVAILO,BU,+42.217,+024.333,214.0,19730305.0,20211215.0,,
156310,99999,KAZANLUK,BU,+42.617,+025.400,387.0,19360701.0,19390930.0,,
156350,99999,CHIRPAN,BU,+42.200,+025.333,178.0,19530402.0,19971231.0,,
156360,99999,YAMBOL,BU,+42.483,+026.517,146.0,19360701.0,19390930.0,,
156370,99999,BOGUS,BULGARIAN,BU,19730308,20040219.0,,,,
156400,99999,SLIVEN,BU,+42.667,+026.333,257.0,19530305.0,20250310.0,,
156420,99999,ELHOVO,BU,+42.183,+026.567,139.0,19530401.0,19971231.0,,
156460,99999,KARNOBAT,BU,+42.650,+026.983,195.0,19570630.0,19900219.0,,
156500,99999,BOGUS,BULGARIAN,BU,19730306,19891223.0,,,,
156550,99999,BURGAS,BU,LBBG,+42.570,27.515,41.1,19530101.0,2025-03-10,
156610,99999,ACHTOPOL,BU,+42.100,+027.850,19.0,19730305.0,19971231.0,,
156620,99999,PRIMORSKO,BU,+42.283,+027.750,10.0,19890604.0,20020922.0,,
157120,99999,SANDANSKI,BU,+41.550,+023.267,207.0,19520101.0,20250310.0,,
157180,99999,BOGUS,BULGARIAN,BU,19730305,20031118.0,,,,
157250,99999,SNEJANKA,(TOP/SOMMET),BU,+41.667,24.683,1930.0,19530309.0,1997-12-31,
157260,99999,ROJEN,BU,+41.883,+024.733,1750.0,20010915.0,20191009.0,,
157290,99999,BOGUS,BULGARIAN,BU,19730305,20020104.0,,,,
157300,99999,KURDJALI,BU,+41.650,+025.383,331.0,19570627.0,20250310.0,,
157410,99999,SVILENGRAD,BU,+41.767,+026.200,55.0,19660101.0,19971231.0,,
157720,99999,20010810,20021014,,,,,,,
158430,99999,20010906,20020401,,,,,,,
158840,99999,BOGUS,BULGARIAN,BU,19881104,20020507.0,,,,
160000,99999,BOGUS,ITALIAN,IT,19850126,20030328.0,,,,
160010,99999,BASSANO,DEL,GRAPPA,IT,,45.767,11.733,1977-05-13,1979-08-30
160015,99999,UNKNOWN,IT,+00.000,+000.000,-999.0,19730101.0,19740228.0,,
160016,99999,ANCONA,IT,+43.617,+013.517,103.0,19730101.0,19751109.0,,
160060,99999,BOGUS,ITALIAN,IT,19860721,20020121.0,,,,
160083,99999,RESIA,PASS,IT,LIVE,46.833,10.5,1800.0,1987-03-26,2024-12-31
160100,99999,VIPITENO,IT,+46.883,+011.350,942.0,20040216.0,20040316.0,,
160140,99999,VIPITENO,IT,+46.883,+011.433,921.0,20050727.0,20240814.0,,
160150,99999,BRENNERO,PASS,IT,+46.983,11.5,1362.0,19730101.0,1984-05-14,
160180,99999,SOPRABOLZANO,IT,+46.533,+011.417,1298.0,19730226.0,19760101.0,,
160200,99999,BOLZANO,IT,LIPB,+46.460,11.326,240.5,19650129.0,2025-03-10,
160210,99999,ROLLE,PASS,IT,LIVR,46.3,11.783,2006.0,1973-01-01,2025-02-18
160220,99999,PAGANELLA,MOUNTAIN,IT,LIVP,46.15,11.033,2129.0,1973-01-01,2025-01-06
160230,99999,TRENTO,IT,+46.017,+011.117,190.0,20070605.0,20220215.0,,
160330,99999,DOBBIACO,IT,LIVD,+46.733,12.217,1226.0,19730101.0,2025-03-10,
160360,99999,AVIANO,AB,IT,LIPA,46.032,12.596,117.0,1966-07-01,2025-03-10
160365,99999,AVIANO,(USAF),IT,+46.017,12.617,126.0,19560101.0,1995-08-31,
160370,99999,AVIANO,(USAF),IT,LIYW,46.033,12.617,125.0,1993-07-01,1997-12-31
160400,99999,TARVISIO,IT,LIVO,+46.500,13.583,778.0,19650129.0,2024-12-05,
160410,99999,TARVISIO,IT,+46.500,+013.583,778.0,20050727.0,20120531.0,,
160440,99999,UDINE/CAMPOFORMIDO,IT,LIPD,+46.033,13.183,94.0,19660104.0,1999-03-30,
160450,99999,RIVOLTO,IT,LIPI,+45.979,13.049,54.6,19580414.0,2025-03-10,
160455,99999,GORIZIA,IT,LIPG,+45.950,13.633,63.0,19731122.0,1984-05-12,
160460,99999,UDINE/RIVOLTO,IT,+45.967,+013.033,53.0,20061024.0,20120531.0,,
160540,99999,AOSTA,POLLEIN,IT,LIMW,45.733,7.35,551.0,1984-07-01,2025-03-10
160550,99999,BOGUS,ITALIAN,IT,19850602,20041129.0,,,,
160580,99999,BOUSSON,IT,+44.933,+006.817,1400.0,20050727.0,20220601.0,,
160590,99999,TORINO,CASELLE,IT,LIMF,45.201,7.65,301.4,1964-08-11,2025-03-10
160595,99999,AERITALIA-TORINO,IT,LIMA,+45.086,7.603,288.3,20080425.0,2025-03-10,
160600,99999,TORINO,VENARIA,IT,+45.117,7.617,277.0,20050727.0,2021-01-27,
160610,99999,TORINO/BRIC,CROCE,IT,LIMK,45.033,7.733,710.0,1973-01-01,2025-03-10
160640,99999,CAMERI,IT,LIMN,+45.530,8.669,178.6,19660923.0,2025-03-10,
160660,99999,MALPENSA,IT,LIMC,+45.631,8.728,233.8,19650204.0,2025-03-10,
160670,99999,GALLARATE,IT,+45.650,+008.817,238.0,20061024.0,20120531.0,,
160680,99999,CASALE,MONFERRATO,IT,+45.100,8.45,120.0,20050727.0,2020-08-05,
160700,99999,GRIGNA,SETTENTRION,IT,+45.950,9.383,2403.0,19730301.0,2005-09-02,
160720,99999,BISBINO,MOUNTAIN,IT,LIMO,45.867,9.067,1322.0,1973-01-01,1997-06-11
160730,99999,MONTE,BISBINO,IT,+45.867,9.067,1323.0,20060201.0,2008-08-01,
160740,99999,VALCAVA,IT,+45.783,+009.517,1262.0,19770309.0,19790828.0,,
160800,99999,LINATE,IT,LIML,+45.445,9.277,107.6,19310104.0,2025-03-10,
160810,99999,MILANO/LINATE,IT,+45.467,+009.267,108.0,20050727.0,20181231.0,,
160840,99999,PIACENZA,IT,LIMS,+44.913,9.723,139.0,19660914.0,2025-03-10,
160880,99999,GHEDI,IT,LIPL,+45.432,10.268,101.5,19660904.0,2025-03-10,
160890,99999,DESENZANO,IT,+45.467,+010.550,65.0,20050727.0,20250114.0,,
160900,99999,VILLAFRANCA,IT,LIPX,+45.396,10.889,72.8,19450518.0,2025-03-10,
160903,99999,PADOVA,(CIV/IT-AFB),IT,+45.400,11.85,13.0,19820625.0,1990-11-15,
160920,99999,GRAPPA,MOUNTAIN,IT,+45.867,11.8,1775.0,19730101.0,1984-09-10,
160940,99999,VICENZA,IT,LIPT,+45.573,11.53,39.0,19660904.0,1997-12-31,
160950,99999,PADOVA,IT,LIPU,+45.400,11.85,14.0,19730101.0,2025-03-09,
160960,99999,MOUNT,VENDA,IT,LIVV,45.317,11.683,575.0,1973-01-01,1979-03-15
160980,99999,ISTRANA,IT,LIPS,+45.685,12.083,41.8,19660904.0,2025-03-10,
160990,99999,TREVISO,IT,LIPH,+45.648,12.194,18.0,19660901.0,2025-03-10,
161000,99999,VENEZIA/SAN,NICOLO,IT,LIPV,45.433,12.383,4.0,1951-10-01,1979-08-30
161010,99999,VENEZIA,LIDO,IT,+45.433,12.383,5.0,19961205.0,2024-10-09,
161050,99999,VENEZIA,TESSERA,IT,LIPZ,45.505,12.352,2.1,1961-03-01,2025-03-10
161070,99999,CONCORDIA,SAGITTARIA,IT,+45.750,12.85,2.0,20051013.0,2025-03-10,
161100,99999,TRIESTE,IT,LIVT,+45.650,13.75,20.0,19321020.0,2025-03-10,
161110,99999,MONTE,SETTEPANI,IT,+44.233,8.2,1382.0,20050727.0,2024-09-05,
161120,99999,FRAITEVE,MOUNTAIN,IT,LIMX,44.983,6.85,2680.0,1973-01-01,1984-05-25
161130,99999,CUNEO-LEVALDIGI,IT,+44.533,+007.617,386.0,20240818.0,20240818.0,,
161140,99999,MONDOVI,IT,+44.383,+007.817,560.0,19841101.0,20250310.0,,
161150,99999,MALANOTTE,MOUNTAIN,IT,LIMY,44.25,7.8,1742.0,1973-06-08,2025-03-10
161155,99999,MALANOTTE,MOUNTAIN&,IT,+44.250,7.8,1742.0,19730101.0,1974-05-15,
161160,99999,GOVONE,IT,+44.800,+008.100,315.0,19730101.0,20010713.0,,
161170,99999,CUNEO,LEVALDIGI,IT,+44.533,7.617,386.0,19730620.0,2012-05-31,
161180,99999,NOVI,LIGURE,IT,+44.767,8.783,187.0,19750401.0,1997-12-31,
161190,99999,GIOVI,PASS,IT,LIMV,44.633,8.933,475.0,1973-01-01,2025-03-10
161200,99999,GENOVA,SESTRI,IT,LIMJ,44.412,8.842,4.0,1928-01-01,2025-03-10
161210,99999,GENOVA,IT,+44.400,+008.900,45.0,19511001.0,20230607.0,,
161220,99999,ALBENGA,IT,LIMG,+44.051,8.127,45.1,19730101.0,2025-03-10,
161230,99999,CHIAVARI,IT,+44.317,+009.333,30.0,20050727.0,20210929.0,,
161240,99999,CISA,PASS,IT,LIMT,44.433,9.933,1040.0,1973-01-01,2024-02-16
161250,99999,SARZANA/LUNI,IT,LIQW,+44.083,9.983,10.0,19731109.0,2025-03-10,
161260,99999,PASSO,DEI,GIOVI,IT,44.55,8.933,488.0,2005-07-27,2012-05-31
161270,99999,SARZANA,IT,+44.083,+009.983,9.0,20050727.0,20120531.0,,
161280,99999,MODENA,IT,+44.650,+010.950,33.0,20050727.0,20160130.0,,
161290,99999,PALMARIA,ISLAND,IT,LIQP,44.033,9.833,192.0,1973-01-01,2024-09-04
161300,99999,PARMA,IT,+44.817,+010.283,51.0,19660101.0,20160516.0,,
161320,99999,BOLOGNA,IT,+44.533,+011.283,52.0,20050727.0,20241112.0,,
161330,99999,FERRARA,IT,+44.800,+011.600,10.0,20050727.0,20250122.0,,
161340,99999,CIMONE,MOUNTAIN,IT,LIVC,44.2,10.7,2173.0,1965-02-01,2025-03-10
161343,99999,PORRETTA,PASS,IT,LIQD,44.033,10.933,932.0,1990-10-18,1994-08-16
161350,99999,PASSO,PORRETTA,IT,+44.033,11.0,1314.0,20050727.0,2024-08-27,
161360,99999,PASSO,PORRETTA,IT,+44.017,11.0,1314.0,19730101.0,2009-05-31,
161380,99999,FERRARA,(AUT),IT,LIPF,44.833,11.617,10.0,1973-01-01,2025-03-10
161400,99999,BOLOGNA,IT,LIPE,+44.535,11.289,37.5,19640811.0,2025-03-10,
161420,99999,RIFREDO,MUGELLO,IT,+44.050,11.383,887.0,19441202.0,2005-01-24,
161450,99999,PUNTA,MARINA,IT,+44.467,12.283,6.0,20050727.0,2012-05-31,
161460,99999,POINT,MARINA/RAVENN,IT,LIVM,44.45,12.3,6.0,1966-01-04,2025-03-10
161470,99999,FORLI,IT,LIPK,+44.195,12.07,29.6,19730101.0,2025-03-10,
161480,99999,CERVIA,IT,LIPC,+44.224,12.307,5.5,19730101.0,2025-03-10,
161490,99999,RIMINI,IT,LIPR,+44.020,12.612,12.5,19450408.0,2025-03-10,
161500,99999,IMPERIA,IT,+43.867,+008.033,60.0,19851201.0,19971231.0,,
161530,99999,CAPE,MELE,IT,LIMU,43.95,8.167,221.0,1965-05-01,2025-03-10
161540,99999,ISOLA,GORGONA,IT,+43.433,9.9,260.0,19730101.0,2019-06-16,
161550,99999,ISOLA,CAPRAIA,IT,+43.033,9.817,27.0,20070717.0,2024-08-18,
161580,99999,PISA,IT,LIRP,+43.684,10.393,1.8,19441124.0,2025-03-10,
161640,99999,VOLTERRA,IT,LIQV,+43.400,10.867,575.0,19730101.0,2017-07-07,
161650,99999,VOLTERRA,IT,+43.400,+010.883,575.0,20050727.0,20060927.0,,
161680,99999,MOUNT,ARGENTARIO,IT,LIQO,42.383,11.167,632.0,1973-01-01,2025-03-10
161700,99999,FIRENZE,IT,LIRQ,+43.810,11.205,43.9,19310102.0,2025-03-10,
161710,99999,FIRENZE,IT,+43.783,+011.217,18.0,20050727.0,20240827.0,,
161720,99999,AREZZO,IT,LIQB,+43.467,11.85,249.0,19780914.0,2025-03-10,
161740,99999,SIENA,IT,+43.317,+011.350,322.0,19730101.0,19781104.0,,
161743,99999,SIENA,&,IT,LIQS,43.317,11.35,322.0,1944-10-04,1945-01-16
161760,99999,SASSOFELTRIO,IT,+43.883,+012.517,461.0,19730101.0,19751224.0,,
161780,99999,FRONTONE,IT,+43.517,+012.717,574.0,20051017.0,20120531.0,,
161790,99999,FRONTONE,IT,LIVF,+43.517,12.733,574.0,19730101.0,2025-03-10,
161800,99999,PERUGIA,IT,+43.133,+012.383,493.0,19650204.0,20050317.0,,
161810,99999,PERUGIA,IT,LIRZ,+43.096,12.513,211.2,19671106.0,2025-03-10,
161820,99999,PERUGIA,S.,EGIDIO,IT,43.1,12.5,205.0,2005-07-27,2024-08-18
161900,99999,ANCONA,IT,+43.617,+013.533,142.0,19490403.0,20240314.0,,
161910,99999,FALCONARA,IT,LIPY,+43.616,13.362,14.9,19450414.0,2025-03-10,
161915,99999,JESI,IT,+43.517,+013.233,-999.0,19730719.0,19740814.0,,
161920,99999,LORETO,IT,+43.433,+013.583,197.0,20050727.0,20240909.0,,
161940,99999,19730101,19751126,,,,,,,
161970,99999,MONTE,CALAMITA,IT,LIRX,42.733,10.4,397.0,1973-01-01,2025-03-10
161980,99999,ISOLA,D'ELBA,IT,+42.733,10.4,397.0,20050727.0,2009-02-06,
162000,99999,PIANOSA,ISLAND,IT,+42.583,10.1,15.0,19650201.0,1979-12-20,
162040,99999,RADICOFANI,IT,LIQR,+42.900,11.767,918.0,19730101.0,2020-02-28,
162060,99999,GROSSETO,IT,LIRS,+42.760,11.072,4.6,19441211.0,2025-03-10,
162100,99999,FURBARA,IT,+42.000,+012.017,11.0,20151209.0,20240827.0,,
162140,99999,CIVITAVECCHIA,IT,+42.017,+011.817,4.0,19450305.0,20250310.0,,
162150,99999,CIVITAVECCHIA,IT,LIQJ,+42.020,11.82,4.0,20050727.0,2025-03-10,
162160,99999,VITERBO,IT,LIRV,+42.430,12.064,301.8,19440701.0,2025-03-10,
162170,99999,ORTE,IT,+42.483,+012.333,75.0,20050727.0,20250310.0,,
162180,99999,VITERBO,IT,+42.433,+012.050,310.0,20050727.0,20190417.0,,
162190,99999,TERMINILLO,MOUNTAIN,IT,LIRK,42.467,12.983,1875.0,1965-02-01,2025-03-10
162210,99999,RIETI,IT,LIQN,+42.417,12.85,389.0,19731213.0,2025-03-10,
162230,99999,VIGNA,DI,VALLE,IT,42.083,12.217,266.0,2005-07-27,2008-05-23
162250,99999,GROTTAMMARE,IT,+42.983,+013.867,1.0,19730101.0,19840916.0,,
162260,99999,L'AQUILA,IT,+42.367,+013.317,669.0,20050727.0,20240817.0,,
162270,99999,FUCINO,IT,+41.983,+013.600,650.0,19840801.0,20250210.0,,
162280,99999,PRETURO,IT,LIAP,+42.367,13.3,667.0,19730101.0,1989-12-04,
162300,99999,PESCARA,IT,LIBP,+42.432,14.181,14.6,19650201.0,2025-03-10,
162320,99999,TERMOLI,IT,LIBT,+42.000,15.0,44.0,19730101.0,2025-03-10,
162330,99999,GUIDONIA,IT,+42.000,+012.733,90.0,20050727.0,20120531.0,,
162340,99999,GUIDONIA,IT,LIRG,+41.990,12.741,88.1,19660923.0,2025-03-10,
162350,99999,URBE,IT,LIRU,+41.952,12.499,16.8,19730101.0,2025-03-10,
162380,99999,ROMA/CENTOCELLE,IT,+41.867,+012.567,53.0,20050727.0,20120531.0,,
162390,99999,CIAMPINO,IT,LIRA,+41.799,12.595,130.1,19511001.0,2025-03-10,
162400,99999,ROME,IT,+41.900,+012.483,95.0,19280101.0,19971120.0,,
162420,99999,FIUMICINO,IT,LIRF,+41.804,12.251,4.6,19650701.0,2025-03-10,
162430,99999,LATINA,IT,LIRL,+41.542,12.909,28.3,19440301.0,2025-03-10,
162440,99999,FROSINONE,(IT-AFB),IT,LIRH,41.633,13.3,181.0,1973-01-01,2025-03-10
162460,99999,FROSINONE,IT,+41.633,+013.300,186.0,20050727.0,20090206.0,,
162470,99999,LATINA,IT,+41.550,+012.900,26.0,20050727.0,20240814.0,,
162490,99999,CAPE,CIRCEO,IT,LIQT,41.217,13.05,3.0,1973-01-01,2024-08-17
162520,99999,CAMPOBASSO,IT,LIBS,+41.567,14.65,807.0,19650201.0,2025-03-10,
162530,99999,GRAZZANISE,IT,LIRM,+41.061,14.082,8.8,19440331.0,2025-03-10,
162580,99999,MONTE,S.,ANGELO,IT,41.7,15.95,848.0,1973-01-01,2025-03-10
162591,99999,PARMA,IT,LIMP,+44.824,10.296,49.1,20040525.0,2025-03-10,
162592,99999,LEVALDIGI,IT,LIMZ,+44.547,7.623,386.2,20040510.0,2025-03-10,
162593,99999,MONTICHIARI,IT,LIPO,+45.429,10.331,108.5,20040510.0,2025-03-10,
162600,99999,GINA,LISA,IT,LIBF,41.433,15.533,81.0,1957-07-01,2025-03-10
162610,99999,AMENDOLA,IT,LIBA,+41.541,15.718,55.8,19440131.0,2025-03-10,
162620,99999,TREVICO,IT,+41.050,+015.233,1093.0,20050727.0,20120531.0,,
162630,99999,TREVICO,IT,LIRT,+41.050,15.233,1093.0,19730101.0,2025-03-10,
162640,99999,MARINA,DI,GINOSA,IT,41.133,15.517,514.0,1973-01-01,1990-04-03
162660,99999,VIESTE,IT,+41.883,+016.167,4.0,19730101.0,20250303.0,,
162700,99999,BARI,IT,LIBD,+41.133,16.767,53.9,19431207.0,2025-03-10,
162710,99999,BARI,IT,+41.117,+016.883,11.0,20050727.0,20230523.0,,
162800,99999,PONZA,ISLAND,IT,LIQZ,40.917,12.95,185.0,1965-02-01,2025-03-10
162810,99999,PONZA,IT,+40.917,+012.950,185.0,20050831.0,20081003.0,,
162880,99999,CASERTA,IT,+41.067,+014.317,62.0,20050727.0,20250310.0,,
162890,99999,NAPOLI/CAPODICHINO,IT,LIRN,+40.850,14.3,72.0,19511001.0,1997-12-31,
162920,99999,PONTECAGNANO,IT,+40.617,+014.917,39.0,19730101.0,20090206.0,,
162923,99999,PONTECAGNANO,IT,LIRI,+40.620,14.911,37.5,19930129.0,2025-03-10,
162940,99999,CAPRI,ISLAND,IT,LIQC,40.55,14.25,269.0,1973-01-01,2025-03-10
162950,99999,CAPRI,IT,+40.550,+014.200,161.0,20050728.0,20060529.0,,
162980,99999,19440301,19470228,,,,,,,
163000,99999,POTENZA,IT,LIBZ,+40.633,15.8,843.0,19650201.0,1997-12-31,
163100,99999,CAPE,PALINURO,IT,LIQK,40.017,15.283,185.0,1964-08-11,2024-12-31
163140,99999,MATERA,IT,+40.650,+016.700,498.0,20050727.0,20250310.0,,
163160,99999,LATRONICO,IT,+40.083,+016.017,896.0,19740902.0,20250310.0,,
163170,99999,LATRONICO,IT,LIBU,+40.083,16.017,896.0,20050727.0,2025-03-10,
163180,99999,MARTINA,FRANCA,IT,+40.633,17.217,414.0,19730915.0,2023-08-12,
163200,99999,CASALE,IT,LIBR,+40.658,17.947,14.3,19431129.0,2025-03-10,
163240,99999,GROTTAGLIE,IT,LIBG,+40.518,17.403,65.5,19430927.0,2025-03-10,
163300,99999,TARANTO,IT,+40.467,+017.233,22.0,19310104.0,19391231.0,,
163320,99999,LECCE,IT,LIBN,+40.239,18.133,47.5,19431231.0,2025-03-10,
163330,99999,LECCE,IT,+40.233,+018.133,48.0,20050727.0,20240819.0,,
163340,99999,OTRANTO,IT,+40.100,+018.483,80.0,19730101.0,20220507.0,,
163360,99999,BONIFATI,IT,+39.583,+015.900,485.0,20060201.0,20120531.0,,
163370,99999,BONIFATI,(CAPE),IT,LIBW,39.583,15.883,485.0,1965-02-01,2025-03-10
163380,99999,CALOPEZZATI,IT,LICM,+39.567,16.8,179.0,19740808.0,1981-02-20,
163383,99999,CALOPEZZATI,IT,LICM,+39.550,16.8,179.0,19930312.0,1996-10-09,
163440,99999,MONTE,SCURO,IT,+39.333,16.4,1677.0,19730101.0,2025-03-10,
163445,99999,SCURO,MOUNTAIN,IT,LIBQ,39.333,16.4,1720.0,2005-01-01,2025-03-10
163450,99999,MONTE,SCURO,IT,+39.333,16.4,1677.0,20061024.0,2012-05-31,
163500,99999,CROTONE,IT,LIBC,+38.997,17.08,158.8,19570701.0,2025-03-10,
163510,99999,CROTONE,IT,+39.000,+017.083,155.0,20050727.0,20120531.0,,
163620,99999,LAMEZIA,TERME,IT,LICA,38.905,16.242,11.9,1977-11-01,2025-03-10
163650,99999,CATANZARO,IT,+38.900,+016.600,358.0,20060711.0,20220531.0,,
163680,99999,VIBO,VALENTIA,IT,+38.667,16.1,520.0,19730725.0,1981-07-11,
164000,99999,USTICA,ISLAND,IT,LICU,38.7,13.183,251.0,1957-07-01,2025-03-10
164010,99999,USTICA,IT,+38.700,+013.183,243.0,20051017.0,20120529.0,,
164050,99999,PALERMO,IT,LICJ,+38.176,13.091,19.8,19640811.0,2025-03-10,
164090,99999,PALERMO,BOCCADIFALCO,IT,+38.117,13.317,123.0,20060710.0,2017-09-27,
164100,99999,BOCCADIFALCO,IT,LICP,+38.111,13.313,105.2,19430807.0,1997-12-31,
164150,99999,ISOLA,SALINA,IT,+38.567,14.85,46.0,19840501.0,2025-02-19,
164160,99999,ISOLA,STROMBOLI,IT,+38.800,15.233,5.0,19730101.0,2025-03-10,
164200,99999,MESSINA,IT,LICF,+38.200,15.55,51.0,19310101.0,2025-03-10,
164220,99999,REGGIO,CALABRIA,IT,LICR,38.071,15.652,29.3,1973-01-01,2025-03-10
164290,99999,TRAPANI,BIRGI,IT,LICT,37.911,12.488,7.3,1965-02-01,2025-03-10
164300,99999,MARSALA,IT,+37.817,+012.467,2.0,19570701.0,19581231.0,,
164340,99999,PRIZZI,IT,LICX,+37.717,13.433,1035.0,19730101.0,2025-03-10,
164350,99999,PRIZZI,IT,+37.717,+013.433,1035.0,20050727.0,20160205.0,,
164360,99999,SCIACCA,IT,+37.517,+013.083,125.0,19431010.0,20250310.0,,
164420,99999,GIBILMANNA,IT,+37.983,+014.017,998.0,20050727.0,20201228.0,,
164500,99999,ENNA,IT,LICE,+37.567,14.283,965.0,19730101.0,2025-03-10,
164530,99999,GELA,IT,LICL,+37.083,14.217,33.0,19430902.0,2025-03-10,
164535,99999,19730101,19740117,,,,,,,
164540,99999,GELA,IT,+37.083,+014.217,65.0,20050727.0,20170526.0,,
164590,99999,CATANIA/SIGONELLA,IT,LICZ,+37.400,14.917,22.0,19430810.0,2025-03-10,
164594,33126,SIGONELLA,IT,KQNS,+37.400,14.917,31.1,19790101.0,1997-12-31,
